timestamp,experiment_name,experiment_id,run_id,execution_time,model_path
2024-08-12 11:31:00,fashion_mnist_experiment,505529476563458003,8348545578934c6e998e02a85a621777,140.57829189300537,mlruns/505529476563458003/8348545578934c6e998e02a85a621777/model_artifact/model.pth
2024-08-12 11:25:27,fashion_mnist_experiment,505529476563458003,e95d49a91fef462a95a3bd5024f09f65,141.07262992858887,mlruns/505529476563458003/e95d49a91fef462a95a3bd5024f09f65/model_artifact/model.pth
